onset	duration	stimulus	product	pleasantness
19.231	2	warning_star	n/a	n/a
21.241	7.522	taste_and_swallow_appper	appper	4
28.764	22.5	judge_appper	appper	4
51.264	2.043	rate_appper	appper	4
56.155	29.14	rinse	n/a	n/a
85.354	2	warning_star	n/a	n/a
87.365	7.522	taste_and_swallow_appbos	appbos	6
94.887	22.5	judge_appbos	appbos	6
117.387	2.009	rate_appbos	appbos	6
122.262	29.14	rinse	n/a	n/a
151.427	2	warning_star	n/a	n/a
153.438	7.522	taste_and_swallow_anaman	anaman	4
160.961	22.5	judge_anaman	anaman	4
183.461	1.658	rate_anaman	anaman	4
187.966	29.14	rinse	n/a	n/a
217.149	2	warning_star	n/a	n/a
219.159	7.522	taste_and_swallow_sinman	sinman	7
226.698	22.5	judge_sinman	sinman	7
249.198	3.668	rate_sinman	sinman	7
255.715	25	rinse	n/a	n/a
299.841	2	warning_star	n/a	n/a
301.851	7.522	taste_and_swallow_sinman	sinman	6
309.373	22.5	judge_sinman	sinman	6
331.873	2.16	rate_sinman	sinman	6
336.882	29.14	rinse	n/a	n/a
366.015	2	warning_star	n/a	n/a
368.025	7.522	taste_and_swallow_anaman	anaman	4
375.564	22.5	judge_anaman	anaman	4
398.064	1.741	rate_anaman	anaman	4
402.654	29.14	rinse	n/a	n/a
431.836	2	warning_star	n/a	n/a
433.847	7.522	taste_and_swallow_appbos	appbos	5
441.369	22.5	judge_appbos	appbos	5
463.869	0.972	rate_appbos	appbos	5
467.705	29.14	rinse	n/a	n/a
496.871	2	warning_star	n/a	n/a
498.881	7.522	taste_and_swallow_appper	appper	5
506.404	22.5	judge_appper	appper	5
528.904	1.858	rate_appper	appper	5
533.594	25	rinse	n/a	n/a
577.754	2	warning_star	n/a	n/a
579.764	7.522	taste_and_swallow_anaman	anaman	3
587.286	22.5	judge_anaman	anaman	3
609.786	2.277	rate_anaman	anaman	3
614.912	29.14	rinse	n/a	n/a
644.061	2	warning_star	n/a	n/a
646.072	7.522	taste_and_swallow_appper	appper	6
653.594	22.5	judge_appper	appper	6
676.094	1.808	rate_appper	appper	6
680.751	29.14	rinse	n/a	n/a
709.9	2	warning_star	n/a	n/a
711.91	7.522	taste_and_swallow_sinman	sinman	5
719.432	22.5	judge_sinman	sinman	5
741.932	1.44	rate_sinman	sinman	5
746.221	29.14	rinse	n/a	n/a
775.387	2	warning_star	n/a	n/a
777.397	7.522	taste_and_swallow_appbos	appbos	5
784.919	22.5	judge_appbos	appbos	5
807.419	2.931	rate_appbos	appbos	5
813.199	25	rinse	n/a	n/a
