onset	duration	stimulus	product	pleasantness
19.182	2	warning_star	n/a	n/a
21.192	7.522	taste_and_swallow_kok	kok	2
28.731	22.5	judge_kok	kok	2
51.231	1.406	rate_kok	kok	2
55.503	29.14	rinse	n/a	n/a
84.652	2	warning_star	n/a	n/a
86.662	7.522	taste_and_swallow_ska	ska	4
94.184	22.5	judge_ska	ska	4
116.684	1.843	rate_ska	ska	4
121.375	29.14	rinse	n/a	n/a
150.558	2	warning_star	n/a	n/a
152.568	7.522	taste_and_swallow_fra	fra	5
160.107	22.5	judge_fra	fra	5
182.607	2.227	rate_fra	fra	5
187.683	29.14	rinse	n/a	n/a
216.815	2	warning_star	n/a	n/a
218.825	7.522	taste_and_swallow_lim	lim	1
226.348	22.5	judge_lim	lim	1
248.848	2.897	rate_lim	lim	1
254.594	25	rinse	n/a	n/a
298.753	2	warning_star	n/a	n/a
300.764	7.522	taste_and_swallow_lim	lim	3
308.286	22.5	judge_lim	lim	3
330.786	1.037	rate_lim	lim	3
334.672	29.14	rinse	n/a	n/a
363.821	2	warning_star	n/a	n/a
365.832	7.522	taste_and_swallow_fra	fra	5
373.354	22.5	judge_fra	fra	5
395.854	1.088	rate_fra	fra	5
399.806	29.14	rinse	n/a	n/a
428.973	2	warning_star	n/a	n/a
430.983	7.522	taste_and_swallow_ska	ska	5
438.505	22.5	judge_ska	ska	5
461.005	1.29	rate_ska	ska	5
465.176	29.14	rinse	n/a	n/a
494.343	2	warning_star	n/a	n/a
496.353	7.522	taste_and_swallow_kok	kok	1
503.875	22.5	judge_kok	kok	1
526.375	2.596	rate_kok	kok	1
531.82	25	rinse	n/a	n/a
575.979	2	warning_star	n/a	n/a
577.989	7.522	taste_and_swallow_fra	fra	4
585.512	22.5	judge_fra	fra	4
608.012	1.758	rate_fra	fra	4
612.619	29.14	rinse	n/a	n/a
641.734	2	warning_star	n/a	n/a
643.744	7.522	taste_and_swallow_lim	lim	5
651.266	22.5	judge_lim	lim	5
673.766	2.177	rate_lim	lim	5
678.809	29.14	rinse	n/a	n/a
707.975	2	warning_star	n/a	n/a
709.985	7.522	taste_and_swallow_kok	kok	1
717.507	22.5	judge_kok	kok	1
740.007	1.339	rate_kok	kok	1
744.212	29.14	rinse	n/a	n/a
773.328	2	warning_star	n/a	n/a
775.338	7.522	taste_and_swallow_ska	ska	5
782.86	22.5	judge_ska	ska	5
805.36	1.473	rate_ska	ska	5
809.682	25	rinse	n/a	n/a
