onset	duration	stimulus	product	pleasantness
19.182	2	warning_star	n/a	n/a
21.192	7.522	taste_and_swallow_appper	appper	3
28.732	22.5	judge_appper	appper	3
51.232	1.037	rate_appper	appper	3
55.101	29.14	rinse	n/a	n/a
84.284	2	warning_star	n/a	n/a
86.294	7.522	taste_and_swallow_anaman	anaman	3
93.816	22.5	judge_anaman	anaman	3
116.316	0.753	rate_anaman	anaman	3
119.885	29.14	rinse	n/a	n/a
149.034	2	warning_star	n/a	n/a
151.044	7.522	taste_and_swallow_appbos	appbos	4
158.583	22.5	judge_appbos	appbos	4
181.083	1.239	rate_appbos	appbos	4
185.137	29.14	rinse	n/a	n/a
214.32	2	warning_star	n/a	n/a
216.33	7.522	taste_and_swallow_sinman	sinman	5
223.869	22.5	judge_sinman	sinman	5
246.369	0.619	rate_sinman	sinman	5
249.82	25	rinse	n/a	n/a
293.93	2	warning_star	n/a	n/a
295.94	7.522	taste_and_swallow_sinman	sinman	5
303.479	22.5	judge_sinman	sinman	5
325.979	0.702	rate_sinman	sinman	5
329.497	29.14	rinse	n/a	n/a
358.646	2	warning_star	n/a	n/a
360.656	7.522	taste_and_swallow_appbos	appbos	3
368.178	22.5	judge_appbos	appbos	3
390.678	0.536	rate_appbos	appbos	3
394.029	29.14	rinse	n/a	n/a
423.178	2	warning_star	n/a	n/a
425.188	7.522	taste_and_swallow_anaman	anaman	5
432.71	22.5	judge_anaman	anaman	5
455.21	0.753	rate_anaman	anaman	5
458.796	29.14	rinse	n/a	n/a
487.945	2	warning_star	n/a	n/a
489.955	7.522	taste_and_swallow_appper	appper	5
497.477	22.5	judge_appper	appper	5
519.977	0.619	rate_appper	appper	5
523.412	25	rinse	n/a	n/a
567.588	2	warning_star	n/a	n/a
569.598	7.522	taste_and_swallow_anaman	anaman	5
577.12	22.5	judge_anaman	anaman	5
599.62	0.636	rate_anaman	anaman	5
603.072	29.14	rinse	n/a	n/a
632.221	2	warning_star	n/a	n/a
634.231	7.522	taste_and_swallow_sinman	sinman	5
641.753	22.5	judge_sinman	sinman	5
664.253	1.323	rate_sinman	sinman	5
668.408	29.14	rinse	n/a	n/a
697.54	2	warning_star	n/a	n/a
699.55	7.522	taste_and_swallow_appper	appper	5
707.073	22.5	judge_appper	appper	5
729.573	0.786	rate_appper	appper	5
733.175	29.14	rinse	n/a	n/a
762.307	2	warning_star	n/a	n/a
764.317	7.522	taste_and_swallow_appbos	appbos	5
771.839	22.5	judge_appbos	appbos	5
794.339	0.803	rate_appbos	appbos	5
797.975	25	rinse	n/a	n/a
