onset	duration	stimulus	product	pleasantness
19.182	2	warning_star	n/a	n/a
21.193	7.522	taste_and_swallow_appper	appper	7
28.715	22.5	judge_appper	appper	7
51.215	2.009	rate_appper	appper	7
56.089	29.14	rinse	n/a	n/a
85.29	2	warning_star	n/a	n/a
87.3	7.522	taste_and_swallow_appbos	appbos	7
94.823	22.5	judge_appbos	appbos	7
117.323	1.975	rate_appbos	appbos	7
122.332	29.14	rinse	n/a	n/a
151.498	2	warning_star	n/a	n/a
153.508	7.522	taste_and_swallow_anaman	anaman	3
161.03	22.5	judge_anaman	anaman	3
183.53	3.668	rate_anaman	anaman	3
190.047	29.14	rinse	n/a	n/a
219.197	2	warning_star	n/a	n/a
221.207	7.522	taste_and_swallow_sinman	sinman	5
228.729	22.5	judge_sinman	sinman	5
251.229	2.194	rate_sinman	sinman	5
256.304	25	rinse	n/a	n/a
300.482	2	warning_star	n/a	n/a
302.492	7.522	taste_and_swallow_appbos	appbos	7
310.031	22.5	judge_appbos	appbos	7
332.531	1.507	rate_appbos	appbos	7
336.871	29.14	rinse	n/a	n/a
366.037	2	warning_star	n/a	n/a
368.047	7.522	taste_and_swallow_sinman	sinman	5
375.569	22.5	judge_sinman	sinman	5
398.069	1.959	rate_sinman	sinman	5
402.861	29.14	rinse	n/a	n/a
431.993	2	warning_star	n/a	n/a
434.004	7.522	taste_and_swallow_appper	appper	7
441.526	22.5	judge_appper	appper	7
464.026	8.007	rate_appper	appper	7
474.899	29.14	rinse	n/a	n/a
504.048	2	warning_star	n/a	n/a
506.058	7.522	taste_and_swallow_anaman	anaman	4
513.58	22.5	judge_anaman	anaman	4
536.08	4.037	rate_anaman	anaman	4
542.949	25	rinse	n/a	n/a
587.093	2	warning_star	n/a	n/a
589.103	7.522	taste_and_swallow_sinman	sinman	5
596.625	22.5	judge_sinman	sinman	5
619.125	3.936	rate_sinman	sinman	5
625.893	29.14	rinse	n/a	n/a
655.026	2	warning_star	n/a	n/a
657.036	7.522	taste_and_swallow_appbos	appbos	5
664.558	22.5	judge_appbos	appbos	5
687.058	1.759	rate_appbos	appbos	5
691.683	29.14	rinse	n/a	n/a
720.832	2	warning_star	n/a	n/a
722.842	7.522	taste_and_swallow_anaman	anaman	5
730.364	22.5	judge_anaman	anaman	5
752.864	2.043	rate_anaman	anaman	5
757.756	29.14	rinse	n/a	n/a
786.889	2	warning_star	n/a	n/a
788.899	7.522	taste_and_swallow_appper	appper	7
796.421	22.5	judge_appper	appper	7
818.921	1.574	rate_appper	appper	7
823.328	25	rinse	n/a	n/a
