onset	duration	stimulus	product	pleasantness
19.182	2	warning_star	n/a	n/a
21.192	7.522	taste_and_swallow_anaman	anaman	4
28.714	22.5	judge_anaman	anaman	4
51.214	3.266	rate_anaman	anaman	4
57.379	29.14	rinse	n/a	n/a
86.511	2	warning_star	n/a	n/a
88.522	7.522	taste_and_swallow_sinman	sinman	5
96.06	22.5	judge_sinman	sinman	5
118.56	1.239	rate_sinman	sinman	5
122.631	29.14	rinse	n/a	n/a
151.797	2	warning_star	n/a	n/a
153.807	7.522	taste_and_swallow_appper	appper	3
161.33	22.5	judge_appper	appper	3
183.83	2.461	rate_appper	appper	3
189.14	29.14	rinse	n/a	n/a
218.272	2	warning_star	n/a	n/a
220.283	7.522	taste_and_swallow_appbos	appbos	6
227.805	22.5	judge_appbos	appbos	6
250.305	1.707	rate_appbos	appbos	6
254.878	25	rinse	n/a	n/a
299.021	2	warning_star	n/a	n/a
301.031	7.522	taste_and_swallow_appbos	appbos	5
308.553	22.5	judge_appbos	appbos	5
331.053	1.641	rate_appbos	appbos	5
335.543	29.14	rinse	n/a	n/a
364.675	2	warning_star	n/a	n/a
366.686	7.522	taste_and_swallow_sinman	sinman	2
374.208	22.5	judge_sinman	sinman	2
396.708	1.808	rate_sinman	sinman	2
401.365	29.14	rinse	n/a	n/a
430.497	2	warning_star	n/a	n/a
432.508	7.522	taste_and_swallow_appper	appper	5
440.03	22.5	judge_appper	appper	5
462.53	1.808	rate_appper	appper	5
467.187	29.14	rinse	n/a	n/a
496.336	2	warning_star	n/a	n/a
498.346	7.522	taste_and_swallow_anaman	anaman	3
505.868	22.5	judge_anaman	anaman	3
528.368	1.423	rate_anaman	anaman	3
532.639	25	rinse	n/a	n/a
576.8	2	warning_star	n/a	n/a
578.81	7.522	taste_and_swallow_sinman	sinman	5
586.332	22.5	judge_sinman	sinman	5
608.832	2.981	rate_sinman	sinman	5
614.662	29.14	rinse	n/a	n/a
643.794	2	warning_star	n/a	n/a
645.805	7.522	taste_and_swallow_anaman	anaman	6
653.327	22.5	judge_anaman	anaman	6
675.827	2.997	rate_anaman	anaman	6
681.673	29.14	rinse	n/a	n/a
710.839	2	warning_star	n/a	n/a
712.849	7.522	taste_and_swallow_appbos	appbos	7
720.372	22.5	judge_appbos	appbos	7
742.872	3.55	rate_appbos	appbos	7
749.271	29.14	rinse	n/a	n/a
778.42	2	warning_star	n/a	n/a
780.43	7.522	taste_and_swallow_appper	appper	4
787.953	22.5	judge_appper	appper	4
810.453	1.238	rate_appper	appper	4
814.539	25	rinse	n/a	n/a
