onset	duration	stimulus	product	pleasantness
19.182	2	warning_star	n/a	n/a
21.192	7.522	taste_and_swallow_fra	fra	6
28.714	22.5	judge_fra	fra	6
51.214	3.953	rate_fra	fra	6
58.015	29.14	rinse	n/a	n/a
87.131	2	warning_star	n/a	n/a
89.141	7.522	taste_and_swallow_kok	kok	5
96.663	22.5	judge_kok	kok	5
119.163	0.853	rate_kok	kok	5
122.849	29.14	rinse	n/a	n/a
151.981	2	warning_star	n/a	n/a
153.991	7.522	taste_and_swallow_lim	lim	6
161.513	22.5	judge_lim	lim	6
184.013	1.708	rate_lim	lim	6
188.553	29.14	rinse	n/a	n/a
217.702	2	warning_star	n/a	n/a
219.712	7.522	taste_and_swallow_ska	ska	2
227.234	22.5	judge_ska	ska	2
249.734	2.11	rate_ska	ska	2
254.693	25	rinse	n/a	n/a
298.835	2	warning_star	n/a	n/a
300.845	7.522	taste_and_swallow_lim	lim	6
308.367	22.5	judge_lim	lim	6
330.867	1.675	rate_lim	lim	6
335.374	29.14	rinse	n/a	n/a
364.506	2	warning_star	n/a	n/a
366.516	7.522	taste_and_swallow_fra	fra	4
374.038	22.5	judge_fra	fra	4
396.538	1.389	rate_fra	fra	4
400.793	29.14	rinse	n/a	n/a
429.959	2	warning_star	n/a	n/a
431.969	7.522	taste_and_swallow_ska	ska	2
439.491	22.5	judge_ska	ska	2
461.991	1.289	rate_ska	ska	2
466.146	29.14	rinse	n/a	n/a
495.278	2	warning_star	n/a	n/a
497.288	7.522	taste_and_swallow_kok	kok	3
504.81	22.5	judge_kok	kok	3
527.31	1.842	rate_kok	kok	3
532.016	25	rinse	n/a	n/a
576.176	2	warning_star	n/a	n/a
578.187	7.522	taste_and_swallow_ska	ska	2
585.709	22.5	judge_ska	ska	2
608.209	1.138	rate_ska	ska	2
612.179	29.14	rinse	n/a	n/a
641.345	2	warning_star	n/a	n/a
643.355	7.522	taste_and_swallow_lim	lim	5
650.877	22.5	judge_lim	lim	5
673.377	3.835	rate_lim	lim	5
680.078	29.14	rinse	n/a	n/a
709.21	2	warning_star	n/a	n/a
711.22	7.522	taste_and_swallow_kok	kok	2
718.742	22.5	judge_kok	kok	2
741.242	0.736	rate_kok	kok	2
744.827	29.14	rinse	n/a	n/a
773.976	2	warning_star	n/a	n/a
775.986	7.522	taste_and_swallow_fra	fra	6
783.508	22.5	judge_fra	fra	6
806.008	1.507	rate_fra	fra	6
810.347	25	rinse	n/a	n/a
