onset	duration	stimulus	product	pleasantness
19.198	2	warning_star	n/a	n/a
21.209	7.522	taste_and_swallow_lim	lim	5
28.732	22.5	judge_lim	lim	5
51.232	0.802	rate_lim	lim	5
54.915	29.14	rinse	n/a	n/a
84.082	2	warning_star	n/a	n/a
86.092	7.522	taste_and_swallow_fra	fra	6
93.631	22.5	judge_fra	fra	6
116.131	0.753	rate_fra	fra	6
119.782	29.14	rinse	n/a	n/a
148.949	2	warning_star	n/a	n/a
150.959	7.522	taste_and_swallow_ska	ska	5
158.498	22.5	judge_ska	ska	5
180.998	1.423	rate_ska	ska	5
185.27	29.14	rinse	n/a	n/a
214.453	2	warning_star	n/a	n/a
216.463	7.522	taste_and_swallow_kok	kok	4
224.002	22.5	judge_kok	kok	4
246.502	1.942	rate_kok	kok	4
251.31	25	rinse	n/a	n/a
295.503	2	warning_star	n/a	n/a
297.513	7.522	taste_and_swallow_fra	fra	6
305.035	22.5	judge_fra	fra	6
327.535	1.541	rate_fra	fra	6
331.958	29.14	rinse	n/a	n/a
361.157	2	warning_star	n/a	n/a
363.168	7.522	taste_and_swallow_lim	lim	4
370.69	22.5	judge_lim	lim	4
393.19	7.671	rate_lim	lim	4
403.743	29.14	rinse	n/a	n/a
432.926	2	warning_star	n/a	n/a
434.937	7.522	taste_and_swallow_kok	kok	5
442.459	22.5	judge_kok	kok	5
464.959	0.468	rate_kok	kok	5
468.309	29.14	rinse	n/a	n/a
497.492	2	warning_star	n/a	n/a
499.502	7.522	taste_and_swallow_ska	ska	5
507.024	22.5	judge_ska	ska	5
529.524	4.707	rate_ska	ska	5
537.096	25	rinse	n/a	n/a
581.323	2	warning_star	n/a	n/a
583.333	7.522	taste_and_swallow_kok	kok	4
590.855	22.5	judge_kok	kok	4
613.355	1.775	rate_kok	kok	4
617.995	29.14	rinse	n/a	n/a
647.178	2	warning_star	n/a	n/a
649.189	7.522	taste_and_swallow_fra	fra	6
656.711	22.5	judge_fra	fra	6
679.211	0.954	rate_fra	fra	6
683.014	29.14	rinse	n/a	n/a
712.196	2	warning_star	n/a	n/a
714.206	7.522	taste_and_swallow_ska	ska	5
721.729	22.5	judge_ska	ska	5
744.229	1.222	rate_ska	ska	5
748.316	29.14	rinse	n/a	n/a
777.499	2	warning_star	n/a	n/a
779.509	7.522	taste_and_swallow_lim	lim	4
787.031	22.5	judge_lim	lim	4
809.531	3.484	rate_lim	lim	4
815.88	25	rinse	n/a	n/a
