onset	duration	stimulus	product	pleasantness
19.181	2	warning_star	n/a	n/a
21.192	7.522	taste_and_swallow_kok	kok	3
28.714	22.5	judge_kok	kok	3
51.214	0.669	rate_kok	kok	3
54.764	29.14	rinse	n/a	n/a
83.914	2	warning_star	n/a	n/a
85.925	7.522	taste_and_swallow_fra	fra	7
93.463	22.5	judge_fra	fra	7
115.963	1.306	rate_fra	fra	7
120.117	29.14	rinse	n/a	n/a
149.3	2	warning_star	n/a	n/a
151.311	7.522	taste_and_swallow_ska	ska	2
158.849	22.5	judge_ska	ska	2
181.349	0.737	rate_ska	ska	2
184.934	29.14	rinse	n/a	n/a
214.083	2	warning_star	n/a	n/a
216.094	7.522	taste_and_swallow_lim	lim	5
223.617	22.5	judge_lim	lim	5
246.117	0.618	rate_lim	lim	5
249.567	25	rinse	n/a	n/a
293.743	2	warning_star	n/a	n/a
295.753	7.522	taste_and_swallow_fra	fra	6
303.292	22.5	judge_fra	fra	6
325.792	1.172	rate_fra	fra	6
329.828	29.14	rinse	n/a	n/a
358.945	2	warning_star	n/a	n/a
360.955	7.522	taste_and_swallow_lim	lim	6
368.477	22.5	judge_lim	lim	6
390.977	0.719	rate_lim	lim	6
394.529	29.14	rinse	n/a	n/a
423.661	2	warning_star	n/a	n/a
425.671	7.522	taste_and_swallow_kok	kok	4
433.193	22.5	judge_kok	kok	4
455.693	1.658	rate_kok	kok	4
460.2	29.14	rinse	n/a	n/a
489.332	2	warning_star	n/a	n/a
491.342	7.522	taste_and_swallow_ska	ska	2
498.864	22.5	judge_ska	ska	2
521.364	1.021	rate_ska	ska	2
525.217	25	rinse	n/a	n/a
569.376	2	warning_star	n/a	n/a
571.387	7.522	taste_and_swallow_lim	lim	6
578.909	22.5	judge_lim	lim	6
601.409	0.719	rate_lim	lim	6
605.011	29.14	rinse	n/a	n/a
634.143	2	warning_star	n/a	n/a
636.153	7.522	taste_and_swallow_ska	ska	2
643.675	22.5	judge_ska	ska	2
666.175	0.719	rate_ska	ska	2
669.743	29.14	rinse	n/a	n/a
698.909	2	warning_star	n/a	n/a
700.919	7.522	taste_and_swallow_fra	fra	7
708.441	22.5	judge_fra	fra	7
730.941	1.272	rate_fra	fra	7
735.061	29.14	rinse	n/a	n/a
764.178	2	warning_star	n/a	n/a
766.188	7.522	taste_and_swallow_kok	kok	2
773.71	22.5	judge_kok	kok	2
796.21	0.703	rate_kok	kok	2
799.762	25	rinse	n/a	n/a
