onset	duration	stimulus	product	pleasantness
19.182	2	warning_star	n/a	n/a
21.192	7.522	taste_and_swallow_ska	ska	6
28.715	22.5	judge_ska	ska	6
51.215	1.574	rate_ska	ska	6
55.637	29.14	rinse	n/a	n/a
84.752	2	warning_star	n/a	n/a
86.763	7.522	taste_and_swallow_fra	fra	5
94.286	22.5	judge_fra	fra	5
116.786	1.723	rate_fra	fra	5
121.375	29.14	rinse	n/a	n/a
150.491	2	warning_star	n/a	n/a
152.501	7.522	taste_and_swallow_kok	kok	4
160.024	22.5	judge_kok	kok	4
182.524	5.912	rate_kok	kok	4
191.301	29.14	rinse	n/a	n/a
220.45	2	warning_star	n/a	n/a
222.461	7.522	taste_and_swallow_lim	lim	4
229.983	22.5	judge_lim	lim	4
252.483	9.514	rate_lim	lim	4
264.845	25	rinse	n/a	n/a
309.023	2	warning_star	n/a	n/a
311.033	7.522	taste_and_swallow_ska	ska	6
318.555	22.5	judge_ska	ska	6
341.055	1.942	rate_ska	ska	6
345.846	29.14	rinse	n/a	n/a
374.995	2	warning_star	n/a	n/a
377.006	7.522	taste_and_swallow_kok	kok	5
384.528	22.5	judge_kok	kok	5
407.028	3.718	rate_kok	kok	5
413.578	29.14	rinse	n/a	n/a
442.71	2	warning_star	n/a	n/a
444.721	7.522	taste_and_swallow_lim	lim	5
452.243	22.5	judge_lim	lim	5
474.743	1.004	rate_lim	lim	5
478.613	29.14	rinse	n/a	n/a
507.745	2	warning_star	n/a	n/a
509.755	7.522	taste_and_swallow_fra	fra	5
517.277	22.5	judge_fra	fra	5
539.777	1.675	rate_fra	fra	5
544.284	25	rinse	n/a	n/a
588.46	2	warning_star	n/a	n/a
590.47	7.522	taste_and_swallow_lim	lim	5
597.992	22.5	judge_lim	lim	5
620.492	3.752	rate_lim	lim	5
627.093	29.14	rinse	n/a	n/a
656.225	2	warning_star	n/a	n/a
658.236	7.522	taste_and_swallow_kok	kok	4
665.758	22.5	judge_kok	kok	4
688.258	3.416	rate_kok	kok	4
694.539	29.14	rinse	n/a	n/a
723.689	2	warning_star	n/a	n/a
725.699	7.522	taste_and_swallow_fra	fra	5
733.221	22.5	judge_fra	fra	5
755.721	1.758	rate_fra	fra	5
760.345	29.14	rinse	n/a	n/a
789.511	2	warning_star	n/a	n/a
791.521	7.522	taste_and_swallow_ska	ska	6
799.043	22.5	judge_ska	ska	6
821.543	3.819	rate_ska	ska	6
828.211	25	rinse	n/a	n/a
