onset	duration	stimulus	product	pleasantness
19.182	2	warning_star	n/a	n/a
21.193	7.522	taste_and_swallow_appper	appper	3
28.715	22.5	judge_appper	appper	3
51.215	0.954	rate_appper	appper	3
55.035	29.14	rinse	n/a	n/a
84.201	2	warning_star	n/a	n/a
86.211	7.522	taste_and_swallow_appbos	appbos	5
93.733	22.5	judge_appbos	appbos	5
116.233	1.541	rate_appbos	appbos	5
120.639	29.14	rinse	n/a	n/a
149.822	2	warning_star	n/a	n/a
151.832	7.522	taste_and_swallow_anaman	anaman	5
159.355	22.5	judge_anaman	anaman	5
181.855	2.378	rate_anaman	anaman	5
187.098	29.14	rinse	n/a	n/a
216.264	2	warning_star	n/a	n/a
218.275	7.522	taste_and_swallow_sinman	sinman	4
225.797	22.5	judge_sinman	sinman	4
248.297	4.204	rate_sinman	sinman	4
255.35	25	rinse	n/a	n/a
299.543	2	warning_star	n/a	n/a
301.554	7.522	taste_and_swallow_anaman	anaman	5
309.076	22.5	judge_anaman	anaman	5
331.576	1.172	rate_anaman	anaman	5
335.596	29.14	rinse	n/a	n/a
364.746	2	warning_star	n/a	n/a
366.756	7.522	taste_and_swallow_sinman	sinman	4
374.279	22.5	judge_sinman	sinman	4
396.779	1.339	rate_sinman	sinman	4
400.982	29.14	rinse	n/a	n/a
430.132	2	warning_star	n/a	n/a
432.143	7.522	taste_and_swallow_appper	appper	4
439.665	22.5	judge_appper	appper	4
462.165	2.428	rate_appper	appper	4
467.475	29.14	rinse	n/a	n/a
496.658	2	warning_star	n/a	n/a
498.669	7.522	taste_and_swallow_appbos	appbos	5
506.192	22.5	judge_appbos	appbos	5
528.692	1.087	rate_appbos	appbos	5
532.611	25	rinse	n/a	n/a
576.754	2	warning_star	n/a	n/a
578.765	7.522	taste_and_swallow_sinman	sinman	3
586.287	22.5	judge_sinman	sinman	3
608.787	1.172	rate_sinman	sinman	3
612.791	29.14	rinse	n/a	n/a
641.957	2	warning_star	n/a	n/a
643.967	7.522	taste_and_swallow_appbos	appbos	4
651.489	22.5	judge_appbos	appbos	4
673.989	3.853	rate_appbos	appbos	4
680.707	29.14	rinse	n/a	n/a
709.873	2	warning_star	n/a	n/a
711.884	7.522	taste_and_swallow_anaman	anaman	4
719.406	22.5	judge_anaman	anaman	4
741.906	2.043	rate_anaman	anaman	4
746.798	29.14	rinse	n/a	n/a
775.93	2	warning_star	n/a	n/a
777.94	7.522	taste_and_swallow_appper	appper	3
785.463	22.5	judge_appper	appper	3
807.963	1.021	rate_appper	appper	3
811.833	25	rinse	n/a	n/a
