onset	duration	stimulus	product	pleasantness
19.182	2	warning_star	n/a	n/a
21.192	7.522	taste_and_swallow_ska	ska	2
28.714	22.5	judge_ska	ska	2
51.214	1.59	rate_ska	ska	2
55.67	29.14	rinse	n/a	n/a
84.836	2	warning_star	n/a	n/a
86.846	7.522	taste_and_swallow_fra	fra	6
94.368	22.5	judge_fra	fra	6
116.868	1.456	rate_fra	fra	6
121.173	29.14	rinse	n/a	n/a
150.355	2	warning_star	n/a	n/a
152.366	7.522	taste_and_swallow_kok	kok	6
159.888	22.5	judge_kok	kok	6
182.388	1.205	rate_kok	kok	6
186.442	29.14	rinse	n/a	n/a
215.591	2	warning_star	n/a	n/a
217.601	7.522	taste_and_swallow_lim	lim	3
225.123	22.5	judge_lim	lim	3
247.623	0.518	rate_lim	lim	3
251.023	25	rinse	n/a	n/a
295.183	2	warning_star	n/a	n/a
297.193	7.522	taste_and_swallow_ska	ska	2
304.715	22.5	judge_ska	ska	2
327.215	1.423	rate_ska	ska	2
331.487	29.14	rinse	n/a	n/a
360.636	2	warning_star	n/a	n/a
362.646	7.522	taste_and_swallow_kok	kok	6
370.168	22.5	judge_kok	kok	6
392.668	1.272	rate_kok	kok	6
396.805	29.14	rinse	n/a	n/a
425.971	2	warning_star	n/a	n/a
427.982	7.522	taste_and_swallow_lim	lim	2
435.504	22.5	judge_lim	lim	2
458.004	0.853	rate_lim	lim	2
461.722	29.14	rinse	n/a	n/a
490.871	2	warning_star	n/a	n/a
492.882	7.522	taste_and_swallow_fra	fra	5
500.404	22.5	judge_fra	fra	5
522.904	0.853	rate_fra	fra	5
526.606	25	rinse	n/a	n/a
570.765	2	warning_star	n/a	n/a
572.775	7.522	taste_and_swallow_lim	lim	3
580.297	22.5	judge_lim	lim	3
602.797	0.57	rate_lim	lim	3
606.248	29.14	rinse	n/a	n/a
635.414	2	warning_star	n/a	n/a
637.424	7.522	taste_and_swallow_kok	kok	5
644.946	22.5	judge_kok	kok	5
667.446	0.686	rate_kok	kok	5
670.998	29.14	rinse	n/a	n/a
700.146	2	warning_star	n/a	n/a
702.157	7.522	taste_and_swallow_fra	fra	6
709.679	22.5	judge_fra	fra	6
732.179	1.121	rate_fra	fra	6
736.181	29.14	rinse	n/a	n/a
765.314	2	warning_star	n/a	n/a
767.325	7.522	taste_and_swallow_ska	ska	2
774.847	22.5	judge_ska	ska	2
797.347	1.473	rate_ska	ska	2
801.669	25	rinse	n/a	n/a
