onset	duration	stimulus	product	pleasantness
19.216	2	warning_star	n/a	n/a
21.226	7.522	taste_and_swallow_sinman	sinman	5
28.765	22.5	judge_sinman	sinman	5
51.265	0.602	rate_sinman	sinman	5
54.748	29.14	rinse	n/a	n/a
83.932	2	warning_star	n/a	n/a
85.942	7.522	taste_and_swallow_appbos	appbos	6
93.464	22.5	judge_appbos	appbos	6
115.964	2.595	rate_appbos	appbos	6
121.425	29.14	rinse	n/a	n/a
150.624	2	warning_star	n/a	n/a
152.635	7.522	taste_and_swallow_anaman	anaman	4
160.157	22.5	judge_anaman	anaman	4
182.657	1.205	rate_anaman	anaman	4
186.726	29.14	rinse	n/a	n/a
215.876	2	warning_star	n/a	n/a
217.886	7.522	taste_and_swallow_appper	appper	4
225.408	22.5	judge_appper	appper	4
247.908	0.988	rate_appper	appper	4
251.761	25	rinse	n/a	n/a
295.954	2	warning_star	n/a	n/a
297.964	7.522	taste_and_swallow_sinman	sinman	5
305.486	22.5	judge_sinman	sinman	5
327.986	0.854	rate_sinman	sinman	5
331.689	29.14	rinse	n/a	n/a
360.854	2	warning_star	n/a	n/a
362.865	7.522	taste_and_swallow_anaman	anaman	3
370.387	22.5	judge_anaman	anaman	3
392.887	1.104	rate_anaman	anaman	3
396.84	29.14	rinse	n/a	n/a
425.989	2	warning_star	n/a	n/a
427.999	7.522	taste_and_swallow_appbos	appbos	5
435.521	22.5	judge_appbos	appbos	5
458.021	0.384	rate_appbos	appbos	5
461.254	29.14	rinse	n/a	n/a
490.436	2	warning_star	n/a	n/a
492.447	7.522	taste_and_swallow_appper	appper	5
499.969	22.5	judge_appper	appper	5
522.469	0.619	rate_appper	appper	5
525.953	25	rinse	n/a	n/a
570.112	2	warning_star	n/a	n/a
572.123	7.522	taste_and_swallow_sinman	sinman	5
579.645	22.5	judge_sinman	sinman	5
602.145	0.417	rate_sinman	sinman	5
605.411	29.14	rinse	n/a	n/a
634.611	2	warning_star	n/a	n/a
636.621	7.522	taste_and_swallow_anaman	anaman	4
644.143	22.5	judge_anaman	anaman	4
666.643	1.255	rate_anaman	anaman	4
670.747	29.14	rinse	n/a	n/a
699.879	2	warning_star	n/a	n/a
701.889	7.522	taste_and_swallow_appper	appper	5
709.411	22.5	judge_appper	appper	5
731.911	0.385	rate_appper	appper	5
735.161	29.14	rinse	n/a	n/a
764.344	2	warning_star	n/a	n/a
766.354	7.522	taste_and_swallow_appbos	appbos	6
773.876	22.5	judge_appbos	appbos	6
796.376	0.769	rate_appbos	appbos	6
799.994	25	rinse	n/a	n/a
