onset	duration	stimulus	product	pleasantness
19.166	2	warning_star	n/a	n/a
21.176	7.522	taste_and_swallow_ska	ska	5
28.698	22.5	judge_ska	ska	5
51.198	1.038	rate_ska	ska	5
55.085	29.14	rinse	n/a	n/a
84.201	2	warning_star	n/a	n/a
86.211	7.522	taste_and_swallow_fra	fra	6
93.733	22.5	judge_fra	fra	6
116.233	2.06	rate_fra	fra	6
121.125	29.14	rinse	n/a	n/a
150.258	2	warning_star	n/a	n/a
152.268	7.522	taste_and_swallow_lim	lim	5
159.791	22.5	judge_lim	lim	5
182.291	0.719	rate_lim	lim	5
185.842	29.14	rinse	n/a	n/a
230.019	2	warning_star	n/a	n/a
232.029	7.522	taste_and_swallow_ska	ska	3
239.552	22.5	judge_ska	ska	3
262.052	0.736	rate_ska	ska	3
265.62	25	rinse	n/a	n/a
294.736	2	warning_star	n/a	n/a
296.746	7.522	taste_and_swallow_lim	lim	2
304.268	22.5	judge_lim	lim	2
326.768	0.955	rate_lim	lim	2
330.572	29.14	rinse	n/a	n/a
359.738	2	warning_star	n/a	n/a
361.748	7.522	taste_and_swallow_kok	kok	2
369.27	22.5	judge_kok	kok	2
391.77	1.038	rate_kok	kok	2
395.674	29.14	rinse	n/a	n/a
424.806	2	warning_star	n/a	n/a
426.817	7.522	taste_and_swallow_fra	fra	2
434.339	22.5	judge_fra	fra	2
456.839	1.591	rate_fra	fra	2
461.262	29.14	rinse	n/a	n/a
505.405	2	warning_star	n/a	n/a
507.415	7.522	taste_and_swallow_fra	fra	2
514.937	22.5	judge_fra	fra	2
537.437	1.323	rate_fra	fra	2
541.609	25	rinse	n/a	n/a
570.742	2	warning_star	n/a	n/a
572.752	7.522	taste_and_swallow_lim	lim	4
580.274	22.5	judge_lim	lim	4
602.774	1.457	rate_lim	lim	4
607.097	29.14	rinse	n/a	n/a
636.246	2	warning_star	n/a	n/a
638.256	7.522	taste_and_swallow_kok	kok	3
645.778	22.5	judge_kok	kok	3
668.278	0.603	rate_kok	kok	3
671.713	29.14	rinse	n/a	n/a
700.846	2	warning_star	n/a	n/a
702.856	7.522	taste_and_swallow_ska	ska	2
710.378	22.5	judge_ska	ska	2
732.878	1.708	rate_ska	ska	2
737.435	29.14	rinse	n/a	n/a
