onset	duration	stimulus	product	pleasantness
19.182	2	warning_star	n/a	n/a
21.193	7.522	taste_and_swallow_sinman	sinman	5
28.715	22.5	judge_sinman	sinman	5
51.215	1.507	rate_sinman	sinman	5
55.586	29.14	rinse	n/a	n/a
84.736	2	warning_star	n/a	n/a
86.747	7.522	taste_and_swallow_appbos	appbos	5
94.269	22.5	judge_appbos	appbos	5
116.769	1.055	rate_appbos	appbos	5
120.689	29.14	rinse	n/a	n/a
149.855	2	warning_star	n/a	n/a
151.866	7.522	taste_and_swallow_anaman	anaman	6
159.388	22.5	judge_anaman	anaman	6
181.888	1.105	rate_anaman	anaman	6
185.825	29.14	rinse	n/a	n/a
214.957	2	warning_star	n/a	n/a
216.968	7.522	taste_and_swallow_appper	appper	5
224.49	22.5	judge_appper	appper	5
246.99	0.82	rate_appper	appper	5
250.659	25	rinse	n/a	n/a
294.819	2	warning_star	n/a	n/a
296.829	7.522	taste_and_swallow_appbos	appbos	5
304.351	22.5	judge_appbos	appbos	5
326.851	1.206	rate_appbos	appbos	5
330.905	29.14	rinse	n/a	n/a
360.071	2	warning_star	n/a	n/a
362.082	7.522	taste_and_swallow_sinman	sinman	5
369.604	22.5	judge_sinman	sinman	5
392.104	0.904	rate_sinman	sinman	5
395.857	29.14	rinse	n/a	n/a
424.989	2	warning_star	n/a	n/a
426.999	7.522	taste_and_swallow_appper	appper	5
434.521	22.5	judge_appper	appper	5
457.021	0.72	rate_appper	appper	5
460.607	29.14	rinse	n/a	n/a
489.773	2	warning_star	n/a	n/a
491.783	7.522	taste_and_swallow_anaman	anaman	6
499.305	22.5	judge_anaman	anaman	6
521.805	2.026	rate_anaman	anaman	6
526.68	25	rinse	n/a	n/a
570.84	2	warning_star	n/a	n/a
572.85	7.522	taste_and_swallow_appper	appper	5
580.373	22.5	judge_appper	appper	5
602.873	0.736	rate_appper	appper	5
606.474	29.14	rinse	n/a	n/a
635.624	2	warning_star	n/a	n/a
637.634	7.522	taste_and_swallow_appbos	appbos	6
645.156	22.5	judge_appbos	appbos	6
667.656	1.34	rate_appbos	appbos	6
671.845	29.14	rinse	n/a	n/a
700.994	2	warning_star	n/a	n/a
703.004	7.522	taste_and_swallow_anaman	anaman	5
710.526	22.5	judge_anaman	anaman	5
733.026	0.703	rate_anaman	anaman	5
736.561	29.14	rinse	n/a	n/a
765.71	2	warning_star	n/a	n/a
767.721	7.522	taste_and_swallow_sinman	sinman	5
775.243	22.5	judge_sinman	sinman	5
797.743	0.451	rate_sinman	sinman	5
801.043	25	rinse	n/a	n/a
