onset	duration	stimulus	product	pleasantness
19.182	2	warning_star	n/a	n/a
21.192	7.522	taste_and_swallow_lim	lim	5
28.716	22.5	judge_lim	lim	5
51.216	3.03	rate_lim	lim	5
57.111	29.14	rinse	n/a	n/a
86.244	2	warning_star	n/a	n/a
88.254	7.522	taste_and_swallow_ska	ska	3
95.777	22.5	judge_ska	ska	3
118.277	0.887	rate_ska	ska	3
121.996	29.14	rinse	n/a	n/a
151.162	2	warning_star	n/a	n/a
153.172	7.522	taste_and_swallow_fra	fra	4
160.694	22.5	judge_fra	fra	4
183.194	1.088	rate_fra	fra	4
187.131	29.14	rinse	n/a	n/a
216.28	2	warning_star	n/a	n/a
218.291	7.522	taste_and_swallow_kok	kok	5
225.813	22.5	judge_kok	kok	5
248.313	1.457	rate_kok	kok	5
252.635	25	rinse	n/a	n/a
296.762	2	warning_star	n/a	n/a
298.772	7.522	taste_and_swallow_ska	ska	4
306.294	22.5	judge_ska	ska	4
328.794	1.272	rate_ska	ska	4
332.915	29.14	rinse	n/a	n/a
362.031	2	warning_star	n/a	n/a
364.041	7.522	taste_and_swallow_kok	kok	5
371.564	22.5	judge_kok	kok	5
394.064	1.356	rate_kok	kok	5
398.269	29.14	rinse	n/a	n/a
427.401	2	warning_star	n/a	n/a
429.411	7.522	taste_and_swallow_lim	lim	5
436.934	22.5	judge_lim	lim	5
459.434	1.305	rate_lim	lim	5
463.589	29.14	rinse	n/a	n/a
492.738	2	warning_star	n/a	n/a
494.748	7.522	taste_and_swallow_fra	fra	5
502.27	22.5	judge_fra	fra	5
524.77	0.485	rate_fra	fra	5
528.087	25	rinse	n/a	n/a
572.197	2	warning_star	n/a	n/a
574.207	7.522	taste_and_swallow_fra	fra	4
581.729	22.5	judge_fra	fra	4
604.229	2.445	rate_fra	fra	4
609.522	29.14	rinse	n/a	n/a
638.656	2	warning_star	n/a	n/a
640.666	7.522	taste_and_swallow_kok	kok	5
648.188	22.5	judge_kok	kok	5
670.688	0.804	rate_kok	kok	5
674.341	29.14	rinse	n/a	n/a
703.49	2	warning_star	n/a	n/a
705.5	7.522	taste_and_swallow_lim	lim	5
713.022	22.5	judge_lim	lim	5
735.522	0.703	rate_lim	lim	5
739.074	29.14	rinse	n/a	n/a
768.206	2	warning_star	n/a	n/a
770.217	7.522	taste_and_swallow_ska	ska	4
777.739	22.5	judge_ska	ska	4
800.239	3.031	rate_ska	ska	4
806.102	25	rinse	n/a	n/a
