onset	duration	stimulus	product	pleasantness
19.182	2	warning_star	n/a	n/a
21.193	7.522	taste_and_swallow_kok	kok	5
28.731	22.5	judge_kok	kok	5
51.231	0.954	rate_kok	kok	5
55.034	29.14	rinse	n/a	n/a
84.167	2	warning_star	n/a	n/a
86.177	7.522	taste_and_swallow_fra	fra	6
93.716	22.5	judge_fra	fra	6
116.216	1.021	rate_fra	fra	6
120.086	29.14	rinse	n/a	n/a
149.252	2	warning_star	n/a	n/a
151.262	7.522	taste_and_swallow_ska	ska	1
158.801	22.5	judge_ska	ska	1
181.301	1.592	rate_ska	ska	1
185.74	29.14	rinse	n/a	n/a
214.89	2	warning_star	n/a	n/a
216.9	7.522	taste_and_swallow_lim	lim	5
224.439	22.5	judge_lim	lim	5
246.939	0.702	rate_lim	lim	5
250.507	25	rinse	n/a	n/a
294.667	2	warning_star	n/a	n/a
296.677	7.522	taste_and_swallow_fra	fra	5
304.199	22.5	judge_fra	fra	5
326.699	0.805	rate_fra	fra	5
330.351	29.14	rinse	n/a	n/a
359.484	2	warning_star	n/a	n/a
361.494	7.522	taste_and_swallow_lim	lim	4
369.016	22.5	judge_lim	lim	4
391.516	2.948	rate_lim	lim	4
397.313	29.14	rinse	n/a	n/a
426.462	2	warning_star	n/a	n/a
428.472	7.522	taste_and_swallow_kok	kok	5
435.994	22.5	judge_kok	kok	5
458.494	0.703	rate_kok	kok	5
462.046	29.14	rinse	n/a	n/a
491.178	2	warning_star	n/a	n/a
493.189	7.522	taste_and_swallow_ska	ska	1
500.711	22.5	judge_ska	ska	1
523.211	1.507	rate_ska	ska	1
527.55	25	rinse	n/a	n/a
571.709	2	warning_star	n/a	n/a
573.72	7.522	taste_and_swallow_lim	lim	5
581.242	22.5	judge_lim	lim	5
603.742	0.552	rate_lim	lim	5
607.126	29.14	rinse	n/a	n/a
636.325	2	warning_star	n/a	n/a
638.336	7.522	taste_and_swallow_ska	ska	3
645.858	22.5	judge_ska	ska	3
668.358	1.272	rate_ska	ska	3
672.496	29.14	rinse	n/a	n/a
701.628	2	warning_star	n/a	n/a
703.639	7.522	taste_and_swallow_fra	fra	6
711.161	22.5	judge_fra	fra	6
733.661	0.719	rate_fra	fra	6
737.229	29.14	rinse	n/a	n/a
766.378	2	warning_star	n/a	n/a
768.388	7.522	taste_and_swallow_kok	kok	4
775.911	22.5	judge_kok	kok	4
798.411	2.244	rate_kok	kok	4
803.504	25	rinse	n/a	n/a
