onset	duration	stimulus	product	pleasantness
19.165	2	warning_star	n/a	n/a
21.175	7.522	taste_and_swallow_lim	lim	5
28.697	22.5	judge_lim	lim	5
51.197	4.824	rate_lim	lim	5
58.887	29.14	rinse	n/a	n/a
88.002	2	warning_star	n/a	n/a
90.013	7.522	taste_and_swallow_fra	fra	5
97.535	22.5	judge_fra	fra	5
120.035	3.366	rate_fra	fra	5
126.233	29.14	rinse	n/a	n/a
155.382	2	warning_star	n/a	n/a
157.393	7.522	taste_and_swallow_ska	ska	4
164.915	22.5	judge_ska	ska	4
187.415	5.309	rate_ska	ska	4
195.573	29.14	rinse	n/a	n/a
224.739	2	warning_star	n/a	n/a
226.749	7.522	taste_and_swallow_kok	kok	6
234.271	22.5	judge_kok	kok	6
256.771	1.373	rate_kok	kok	6
261.026	25	rinse	n/a	n/a
305.169	2	warning_star	n/a	n/a
307.18	7.522	taste_and_swallow_kok	kok	6
314.702	22.5	judge_kok	kok	6
337.202	4.505	rate_kok	kok	6
344.54	29.14	rinse	n/a	n/a
373.672	2	warning_star	n/a	n/a
375.682	7.522	taste_and_swallow_ska	ska	4
383.204	22.5	judge_ska	ska	4
405.704	6.768	rate_ska	ska	4
415.337	29.14	rinse	n/a	n/a
444.469	2	warning_star	n/a	n/a
446.48	7.522	taste_and_swallow_fra	fra	5
454.002	22.5	judge_fra	fra	5
476.502	1.758	rate_fra	fra	5
481.125	29.14	rinse	n/a	n/a
510.274	2	warning_star	n/a	n/a
512.285	7.522	taste_and_swallow_lim	lim	5
519.807	22.5	judge_lim	lim	5
542.307	1.272	rate_lim	lim	5
546.444	25	rinse	n/a	n/a
590.571	2	warning_star	n/a	n/a
592.581	7.522	taste_and_swallow_ska	ska	4
600.103	22.5	judge_ska	ska	4
622.603	9.012	rate_ska	ska	4
634.447	29.14	rinse	n/a	n/a
663.613	2	warning_star	n/a	n/a
665.624	7.522	taste_and_swallow_lim	lim	5
673.146	22.5	judge_lim	lim	5
695.646	1.339	rate_lim	lim	5
699.85	29.14	rinse	n/a	n/a
728.983	2	warning_star	n/a	n/a
730.993	7.522	taste_and_swallow_kok	kok	6
738.515	22.5	judge_kok	kok	6
761.015	1.272	rate_kok	kok	6
765.136	29.14	rinse	n/a	n/a
794.285	2	warning_star	n/a	n/a
796.296	7.522	taste_and_swallow_fra	fra	5
803.818	22.5	judge_fra	fra	5
826.318	2.277	rate_fra	fra	5
831.444	25	rinse	n/a	n/a
