onset	duration	stimulus	product	pleasantness
19.198	2	warning_star	n/a	n/a
21.209	7.522	taste_and_swallow_appper	appper	5
28.748	22.5	judge_appper	appper	5
51.248	1.322	rate_appper	appper	5
55.452	29.14	rinse	n/a	n/a
84.635	2	warning_star	n/a	n/a
86.645	7.522	taste_and_swallow_appbos	appbos	5
94.185	22.5	judge_appbos	appbos	5
116.685	6.917	rate_appbos	appbos	5
126.451	29.14	rinse	n/a	n/a
155.583	2	warning_star	n/a	n/a
157.594	7.522	taste_and_swallow_anaman	anaman	4
165.116	22.5	judge_anaman	anaman	4
187.616	3.567	rate_anaman	anaman	4
194.032	29.14	rinse	n/a	n/a
223.181	2	warning_star	n/a	n/a
225.191	7.522	taste_and_swallow_sinman	sinman	5
232.73	22.5	judge_sinman	sinman	5
255.23	5.293	rate_sinman	sinman	5
263.406	25	rinse	n/a	n/a
307.582	2	warning_star	n/a	n/a
309.592	7.522	taste_and_swallow_appbos	appbos	5
317.114	22.5	judge_appbos	appbos	5
339.614	1.273	rate_appbos	appbos	5
343.735	29.14	rinse	n/a	n/a
372.851	2	warning_star	n/a	n/a
374.861	7.522	taste_and_swallow_sinman	sinman	5
382.383	22.5	judge_sinman	sinman	5
404.883	4.422	rate_sinman	sinman	5
412.187	29.14	rinse	n/a	n/a
441.32	2	warning_star	n/a	n/a
443.33	7.522	taste_and_swallow_appper	appper	5
450.852	22.5	judge_appper	appper	5
473.352	2.428	rate_appper	appper	5
478.646	29.14	rinse	n/a	n/a
507.778	2	warning_star	n/a	n/a
509.789	7.522	taste_and_swallow_anaman	anaman	3
517.311	22.5	judge_anaman	anaman	3
539.811	0.987	rate_anaman	anaman	3
543.63	25	rinse	n/a	n/a
587.807	2	warning_star	n/a	n/a
589.817	7.522	taste_and_swallow_sinman	sinman	5
597.339	22.5	judge_sinman	sinman	5
619.839	1.105	rate_sinman	sinman	5
623.776	29.14	rinse	n/a	n/a
652.908	2	warning_star	n/a	n/a
654.918	7.522	taste_and_swallow_appbos	appbos	5
662.441	22.5	judge_appbos	appbos	5
684.941	2.411	rate_appbos	appbos	5
690.218	29.14	rinse	n/a	n/a
719.367	2	warning_star	n/a	n/a
721.377	7.522	taste_and_swallow_anaman	anaman	4
728.899	22.5	judge_anaman	anaman	4
751.399	1.189	rate_anaman	anaman	4
755.436	29.14	rinse	n/a	n/a
784.585	2	warning_star	n/a	n/a
786.596	7.522	taste_and_swallow_appper	appper	5
794.118	22.5	judge_appper	appper	5
816.618	2.797	rate_appper	appper	5
822.279	25	rinse	n/a	n/a
