onset	duration	stimulus	product	pleasantness
19.182	2	warning_star	n/a	n/a
21.192	7.522	taste_and_swallow_sinman	sinman	5
28.715	22.5	judge_sinman	sinman	5
51.215	0.769	rate_sinman	sinman	5
54.85	29.14	rinse	n/a	n/a
83.999	2	warning_star	n/a	n/a
86.009	7.522	taste_and_swallow_appbos	appbos	3
93.531	22.5	judge_appbos	appbos	3
116.031	0.803	rate_appbos	appbos	3
119.683	29.14	rinse	n/a	n/a
148.849	2	warning_star	n/a	n/a
150.859	7.522	taste_and_swallow_anaman	anaman	5
158.399	22.5	judge_anaman	anaman	5
180.899	0.635	rate_anaman	anaman	5
184.366	29.14	rinse	n/a	n/a
213.498	2	warning_star	n/a	n/a
215.509	7.522	taste_and_swallow_appper	appper	5
223.031	22.5	judge_appper	appper	5
245.531	0.719	rate_appper	appper	5
249.099	25	rinse	n/a	n/a
293.242	2	warning_star	n/a	n/a
295.252	7.522	taste_and_swallow_sinman	sinman	5
302.774	22.5	judge_sinman	sinman	5
325.274	0.669	rate_sinman	sinman	5
328.792	29.14	rinse	n/a	n/a
357.924	2	warning_star	n/a	n/a
359.935	7.522	taste_and_swallow_anaman	anaman	3
367.457	22.5	judge_anaman	anaman	3
389.957	1.423	rate_anaman	anaman	3
394.229	29.14	rinse	n/a	n/a
423.361	2	warning_star	n/a	n/a
425.371	7.522	taste_and_swallow_appbos	appbos	2
432.893	22.5	judge_appbos	appbos	2
455.393	2.429	rate_appbos	appbos	2
460.654	29.14	rinse	n/a	n/a
489.819	2	warning_star	n/a	n/a
491.83	7.522	taste_and_swallow_appper	appper	5
499.352	22.5	judge_appper	appper	5
521.852	0.786	rate_appper	appper	5
525.487	25	rinse	n/a	n/a
569.63	2	warning_star	n/a	n/a
571.64	7.522	taste_and_swallow_sinman	sinman	5
579.162	22.5	judge_sinman	sinman	5
601.662	0.938	rate_sinman	sinman	5
605.432	29.14	rinse	n/a	n/a
634.53	2	warning_star	n/a	n/a
636.541	7.522	taste_and_swallow_anaman	anaman	6
644.063	22.5	judge_anaman	anaman	6
666.563	1.205	rate_anaman	anaman	6
670.617	29.14	rinse	n/a	n/a
699.783	2	warning_star	n/a	n/a
701.793	7.522	taste_and_swallow_appper	appper	6
709.315	22.5	judge_appper	appper	6
731.815	1.004	rate_appper	appper	6
735.652	29.14	rinse	n/a	n/a
764.801	2	warning_star	n/a	n/a
766.811	7.522	taste_and_swallow_appbos	appbos	5
774.333	22.5	judge_appbos	appbos	5
796.833	0.887	rate_appbos	appbos	5
800.568	25	rinse	n/a	n/a
