onset	duration	stimulus	product	pleasantness
19.182	2	warning_star	n/a	n/a
21.192	7.522	taste_and_swallow_fra	fra	6
28.715	22.5	judge_fra	fra	6
51.215	1.791	rate_fra	fra	6
55.854	29.14	rinse	n/a	n/a
85.003	2	warning_star	n/a	n/a
87.014	7.522	taste_and_swallow_ska	ska	5
94.536	22.5	judge_ska	ska	5
117.036	1.004	rate_ska	ska	5
120.889	29.14	rinse	n/a	n/a
150.021	2	warning_star	n/a	n/a
152.032	7.522	taste_and_swallow_lim	lim	5
159.554	22.5	judge_lim	lim	5
182.054	0.769	rate_lim	lim	5
185.672	29.14	rinse	n/a	n/a
214.804	2	warning_star	n/a	n/a
216.815	7.522	taste_and_swallow_kok	kok	3
224.338	22.5	judge_kok	kok	3
246.838	0.719	rate_kok	kok	3
250.422	25	rinse	n/a	n/a
294.581	2	warning_star	n/a	n/a
296.592	7.522	taste_and_swallow_fra	fra	6
304.131	22.5	judge_fra	fra	6
326.631	1.054	rate_fra	fra	6
330.534	29.14	rinse	n/a	n/a
359.666	2	warning_star	n/a	n/a
361.677	7.522	taste_and_swallow_kok	kok	3
369.199	22.5	judge_kok	kok	3
391.699	1.037	rate_kok	kok	3
395.584	29.14	rinse	n/a	n/a
424.717	2	warning_star	n/a	n/a
426.728	7.522	taste_and_swallow_ska	ska	5
434.25	22.5	judge_ska	ska	5
456.75	0.602	rate_ska	ska	5
460.201	29.14	rinse	n/a	n/a
489.333	2	warning_star	n/a	n/a
491.344	7.522	taste_and_swallow_lim	lim	4
498.866	22.5	judge_lim	lim	4
521.366	4.774	rate_lim	lim	4
528.971	25	rinse	n/a	n/a
573.148	2	warning_star	n/a	n/a
575.158	7.522	taste_and_swallow_ska	ska	5
582.68	22.5	judge_ska	ska	5
605.18	0.736	rate_ska	ska	5
608.782	29.14	rinse	n/a	n/a
637.931	2	warning_star	n/a	n/a
639.941	7.522	taste_and_swallow_lim	lim	5
647.463	22.5	judge_lim	lim	5
669.963	1.641	rate_lim	lim	5
674.453	29.14	rinse	n/a	n/a
703.602	2	warning_star	n/a	n/a
705.612	7.522	taste_and_swallow_kok	kok	4
713.134	22.5	judge_kok	kok	4
735.634	18.763	rate_kok	kok	4
757.229	29.14	rinse	n/a	n/a
786.395	2	warning_star	n/a	n/a
788.405	7.522	taste_and_swallow_fra	fra	6
795.927	22.5	judge_fra	fra	6
818.427	0.971	rate_fra	fra	6
822.247	25	rinse	n/a	n/a
